,Dates,XAU Curncy,XAG Curncy,XPD Curncy,XPT Curncy,USSA1 Curncy,USYC2Y10 Index,CHF Curncy,CNY Curncy,GBP Curncy,EUR Curncy,AUD Curncy,INDU Index,VIX Index
6033,14/2/2013,1634.85,30.4,765.73,1710.2,0.3279,173.14,0.9212,6.2347,1.5494,1.3363,1.0359,13973.39,12.66
6034,15/2/2013,1610.15,29.7975,758.5,1681.0,0.33,173.16,0.9218,6.2347,1.5518,1.3359999999999999,1.0305,13981.76,12.46
6035,18/2/2013,1609.78,29.885,762.3,1693.8,0.331,173.16,0.9234,6.2405,1.5465,1.3351,1.0306,13981.76,12.46
6036,19/2/2013,1605.05,29.4763,764.38,1693.59,0.3266,175.359,0.9226,6.2436,1.5425,1.3388,1.0356,14035.67,12.31
6037,20/2/2013,1564.55,28.565,738.9,1645.75,0.3245,174.655,0.927,6.2397,1.5234,1.3283,1.0256,13927.54,14.68
6038,21/2/2013,1576.27,28.675,733.55,1613.7,0.3185,172.255,0.9311,6.2393,1.5254,1.319,1.0245,13880.62,15.22
6039,22/2/2013,1581.16,28.7313,738.48,1609.7,0.3195,170.983,0.9295,6.2353,1.5163,1.3194,1.032,14000.57,14.17
6040,25/2/2013,1593.46,29.005,736.15,1605.93,0.315,162.186,0.932,6.234,1.5163,1.3063,1.0258,13784.17,18.99
6041,26/2/2013,1613.76,29.405,746.5,1621.8,0.324,163.475,0.9319,6.2295,1.5125,1.3061,1.0229,13900.13,16.87
6042,27/2/2013,1597.1,29.005,744.85,1598.25,0.3265,165.53400000000002,0.9296,6.2277,1.5159,1.3139,1.0234,14075.37,14.73
6043,28/2/2013,1579.61,28.5438,728.9,1582.93,0.316,163.739,0.9367,6.2218,1.5163,1.3057,1.0215,14054.49,15.51
6044,1/3/2013,1576.18,28.6075,723.5,1573.1,0.309,160.305,0.9429,6.2227,1.5038,1.3022,1.0203,14089.66,15.36
6045,4/3/2013,1573.83,28.565,717.05,1568.3,0.305,163.732,0.9409,6.2262,1.5115,1.3026,1.0196,14127.82,14.01
6046,5/3/2013,1575.5,28.6887,735.8,1588.43,0.305,165.572,0.9408,6.222,1.5127,1.3052,1.0258,14253.77,13.48
6047,6/3/2013,1583.97,29.0394,746.7,1587.75,0.3044,168.74900000000002,0.9488,6.2163,1.5018,1.2967,1.0233,14296.24,13.53
6048,7/3/2013,1579.0,28.9075,757.9,1594.35,0.309,174.25,0.9426,6.2201,1.5014,1.3107,1.0268,14329.49,13.06
6049,8/3/2013,1578.97,28.9894,783.0,1605.25,0.309,178.873,0.9514,6.215,1.4925,1.3005,1.0236,14397.07,12.59
6050,11/3/2013,1581.6,29.0028,778.2,1604.68,0.309,179.96400000000003,0.9471,6.218,1.4915,1.3046,1.0281,14447.29,11.56
6051,12/3/2013,1592.8,29.1437,772.6,1596.6,0.309,175.766,0.9471,6.2161,1.4903,1.3034,1.0324,14450.06,12.27
6052,13/3/2013,1587.7,29.1262,770.8,1589.9,0.3084,175.889,0.9524,6.2139999999999995,1.4923,1.2961,1.0298,14455.28,11.83
6053,14/3/2013,1590.19,28.81,771.0,1589.83,0.3145,176.362,0.9472,6.2162,1.5083,1.3005,1.0384,14539.14,11.3
6054,15/3/2013,1592.1,28.7757,776.0,1589.75,0.3154,173.544,0.9387,6.2144,1.5114,1.3076,1.0409,14514.11,11.3
6055,18/3/2013,1605.49,28.8988,763.5,1578.65,0.3204,170.86599999999999,0.9461,6.2155,1.5107,1.2957,1.0402,14452.06,13.36
6056,19/3/2013,1612.87,28.905,737.53,1555.75,0.35,165.981,0.9469,6.216,1.5099,1.2882,1.037,14455.82,14.39
6057,20/3/2013,1606.92,28.825,759.75,1580.0,0.3435,170.80900000000003,0.9453,6.2124,1.51,1.2933,1.0379,14511.73,12.67
6058,21/3/2013,1614.85,29.17,755.4,1581.65,0.3528,166.122,0.9464,6.2139999999999995,1.5173,1.2899,1.044,14421.49,13.99
6059,22/3/2013,1608.55,28.74,760.7,1583.25,0.3525,167.09599999999998,0.9408,6.212999999999999,1.5230000000000001,1.2989,1.0444,14512.03,13.57
6060,25/3/2013,1605.3,28.8375,757.5,1585.68,0.348,167.385,0.9484,6.21,1.5175,1.2853,1.0466,14447.75,13.74
6061,26/3/2013,1600.05,28.765,763.5,1575.2,0.35100000000000003,165.937,0.9481,6.212000000000001,1.5159,1.2861,1.0485,14559.65,12.77
6062,27/3/2013,1605.27,28.675,766.95,1582.4,0.35,159.931,0.9540000000000001,6.2126,1.5130000000000001,1.278,1.0444,14526.16,13.15
6063,28/3/2013,1596.97,28.3375,771.5,1572.68,0.3448,160.26,0.9498,6.2141,1.5193,1.2816,1.0411,14578.54,12.7
6064,29/3/2013,1597.5,28.32,771.9,1570.35,0.348,160.256,0.9492,6.209,1.5198,1.2819,1.0419,14578.54,12.7
6065,1/4/2013,1599.52,28.035,781.6,1594.55,0.3395,158.925,0.9466,6.207999999999999,1.5229,1.2849,1.0423,14572.85,13.58
6066,2/4/2013,1575.89,27.285,765.98,1572.35,0.33399999999999996,161.683,0.9489,6.1998,1.5104,1.2819999999999998,1.045,14662.01,12.78
6067,3/4/2013,1557.9,27.005,751.63,1532.75,0.326,158.034,0.9452,6.2023,1.5130000000000001,1.285,1.0461,14550.35,14.21
6068,4/4/2013,1554.8,26.9563,727.25,1522.7,0.3187,153.226,0.9397,6.2023,1.5235,1.2936,1.0437,14606.11,13.89
6069,5/4/2013,1581.25,27.3275,728.05,1537.75,0.314,148.061,0.9344,6.2023,1.5336,1.2991,1.0383,14565.25,13.92
6070,8/4/2013,1573.47,27.305,732.47,1537.08,0.319,151.189,0.9353,6.204,1.5256,1.3009,1.0413,14613.48,13.19
6071,9/4/2013,1585.35,27.985,726.0,1546.75,0.3155,151.613,0.9326,6.2029,1.5323,1.3083,1.0489,14673.46,12.84
6072,10/4/2013,1558.42,27.635,720.0,1527.93,0.3125,156.93200000000002,0.9326,6.193,1.5333,1.307,1.0543,14802.24,12.36
6073,11/4/2013,1561.5,27.6525,730.98,1532.3,0.3094,155.467,0.9308,6.197,1.5386,1.3099,1.0545,14865.14,12.24
6074,12/4/2013,1482.75,26.0013,707.0,1486.75,0.315,149.08100000000002,0.9273,6.1919,1.5343,1.3113,1.0508,14865.06,12.06
6075,15/4/2013,1348.21,22.7675,653.53,1402.25,0.3143,145.782,0.9314,6.1869,1.5285,1.3036,1.0313,14599.2,17.27
6076,16/4/2013,1367.36,23.4025,677.2,1449.25,0.312,149.244,0.9226,6.1862,1.5362,1.3177,1.0390000000000001,14756.78,13.96
6077,17/4/2013,1376.25,23.335,663.25,1423.4,0.311,146.505,0.9328,6.1728,1.5238,1.3032,1.0297,14618.59,16.51
6078,18/4/2013,1390.5,23.265,669.0,1423.3,0.308,145.477,0.9326,6.1805,1.5279,1.3051,1.0301,14537.14,17.56
6079,19/4/2013,1403.79,23.25,677.0,1427.35,0.308,147.107,0.9334,6.1805,1.5231,1.3052,1.0277,14547.51,14.97
6080,22/4/2013,1426.45,23.4427,683.0,1433.65,0.3025,146.714,0.9341,6.1815,1.5290000000000001,1.3066,1.0275,14567.17,14.39
6081,23/4/2013,1413.0,22.96,673.7,1415.32,0.3035,147.672,0.9454,6.1798,1.524,1.2996,1.0258,14719.46,13.48
6082,24/4/2013,1431.99,23.1873,669.0,1430.7,0.301,147.391,0.9470000000000001,6.1776,1.5267,1.3015,1.0279,14676.3,13.61
6083,25/4/2013,1467.9,24.3965,681.75,1468.2,0.302,147.922,0.9448,6.1699,1.5434,1.3011,1.0292,14700.8,13.62
6084,26/4/2013,1461.92,24.0025,681.0,1477.5,0.3015,144.826,0.9429,6.1610000000000005,1.5473,1.3030000000000002,1.0276,14712.55,13.61
6085,29/4/2013,1475.84,24.5595,700.0,1510.55,0.29100000000000004,145.893,0.9366,6.1610000000000005,1.55,1.3099,1.0351,14818.75,13.71
6086,30/4/2013,1476.71,24.3345,698.75,1506.55,0.29100000000000004,146.043,0.9293,6.1610000000000005,1.5532,1.3168,1.0371,14839.8,13.52
6087,1/5/2013,1457.64,23.639,687.8,1476.2,0.2897,142.546,0.9273,6.1610000000000005,1.5555,1.318,1.0279,14700.95,14.49
6088,2/5/2013,1467.07,23.845,694.55,1499.25,0.2875,142.579,0.9349,6.1549,1.5535,1.3065,1.0248,14831.58,13.59
6089,3/5/2013,1470.75,24.1175,693.79,1500.0,0.29600000000000004,151.845,0.9354,6.1563,1.5574,1.3114,1.0319,14973.96,12.85
6090,6/5/2013,1469.46,24.0175,696.17,1505.65,0.2955,154.29,0.9383,6.1647,1.5539,1.3076,1.0254,14968.89,12.66
6091,7/5/2013,1452.7,23.967,683.38,1481.9,0.2985,155.379,0.9403,6.157,1.5484,1.3079,1.0185,15056.2,12.83
6092,8/5/2013,1473.94,23.971999999999998,694.8,1502.45,0.2975,154.236,0.9355,6.1405,1.5534,1.3153,1.0170000000000001,15105.12,12.66
6093,9/5/2013,1458.15,23.7385,709.15,1506.35,0.297,158.576,0.9481,6.1337,1.5449,1.3043,1.0092,15082.62,13.13
6094,10/5/2013,1448.55,23.8825,707.0,1493.25,0.3011,165.66400000000002,0.9568,6.1412,1.5358,1.2989,1.0025,15118.49,12.59
6095,13/5/2013,1430.59,23.6772,717.5,1481.35,0.306,167.907,0.9576,6.146,1.5299,1.2975,0.9952,15091.68,12.55
6096,14/5/2013,1425.46,23.418000000000003,730.98,1500.35,0.308,172.498,0.9671,6.1424,1.5209,1.2919999999999998,0.9889,15215.25,12.77
6097,15/5/2013,1393.03,22.6048,728.1,1489.7,0.3045,169.359,0.9648,6.1458,1.5234,1.2887,0.9898,15275.69,12.81
6098,16/5/2013,1385.97,22.695999999999998,739.4,1479.55,0.3035,164.761,0.9648,6.149,1.527,1.2882,0.9808,15233.22,13.07
6099,17/5/2013,1359.5,22.255,736.75,1455.2,0.314,170.48,0.9727,6.1415,1.5169,1.2839,0.973,15354.4,12.45
6100,20/5/2013,1393.85,22.915,748.95,1489.65,0.3065,172.27,0.9673,6.1406,1.5255,1.2882,0.9808,15335.28,13.02
6101,21/5/2013,1376.29,22.445,747.05,1463.25,0.3065,168.82,0.9701,6.131,1.5154,1.2906,0.9803,15387.58,13.37
6102,22/5/2013,1370.27,22.293000000000003,745.97,1468.85,0.3105,178.81900000000002,0.9783,6.132999999999999,1.505,1.2858,0.9699,15307.17,13.82
6103,23/5/2013,1391.05,22.6085,737.6,1460.25,0.312,176.517,0.9688,6.1351,1.5107,1.2934,0.975,15294.5,14.07
6104,24/5/2013,1386.64,22.4,728.25,1452.5,0.3157,175.679,0.9615,6.1302,1.5127,1.2932,0.9652,15303.1,13.99
6105,27/5/2013,1394.78,22.6775,737.75,1448.75,0.317,175.679,0.9631,6.1215,1.5099,1.2931,0.9634,15303.1,13.99
6106,28/5/2013,1381.12,22.342,755.05,1460.75,0.3484,187.291,0.9769,6.122999999999999,1.504,1.2856,0.9616,15409.39,14.48
6107,29/5/2013,1392.95,22.4905,748.72,1455.28,0.3365,181.829,0.9616,6.1286,1.5131,1.2941,0.9634,15302.8,14.83
6108,30/5/2013,1414.0,22.7833,758.3,1483.45,0.33299999999999996,181.392,0.9531,6.1293,1.5232,1.305,0.9662,15324.53,14.53
6109,31/5/2013,1387.8,22.2725,749.7,1457.95,0.3324,183.09400000000002,0.9551,6.1339,1.5198,1.2999,0.9571,15115.57,16.3
6110,3/6/2013,1411.35,22.7375,757.45,1496.75,0.326,182.40200000000002,0.9472,6.1315,1.5322,1.3076,0.9771,15254.03,16.28
6111,4/6/2013,1399.56,22.5487,750.95,1492.5,0.3274,184.49200000000002,0.9468,6.1277,1.5312,1.3081,0.965,15177.54,16.27
6112,5/6/2013,1403.43,22.5725,758.63,1513.0,0.332,179.97099999999998,0.9421,6.1279,1.5406,1.3093,0.9542,14960.59,17.5
6113,6/6/2013,1413.97,22.655,761.35,1529.2,0.336,178.53099999999998,0.9292,6.1315,1.56,1.3246,0.9597,15040.62,16.63
6114,7/6/2013,1382.97,21.67,757.65,1502.0,0.336,186.618,0.9359999999999999,6.1339999999999995,1.5558,1.3218,0.9497,15248.12,15.14
6115,10/6/2013,1386.5,21.923000000000002,769.8,1506.65,0.335,189.602,0.9337,6.1339999999999995,1.5572,1.3257,0.9464,15238.59,15.44
6116,11/6/2013,1378.33,21.67,753.35,1480.25,0.3415,185.886,0.9247,6.1339999999999995,1.5646,1.3313,0.9427,15122.02,17.07
6117,12/6/2013,1389.02,21.7978,757.25,1480.1,0.337,189.81400000000002,0.9209999999999999,6.1339999999999995,1.568,1.3337,0.9484,14995.23,18.59
6118,13/6/2013,1386.15,21.861,733.53,1455.57,0.3175,186.294,0.9219,6.135,1.5719999999999998,1.3375,0.9639,15176.08,16.41
6119,14/6/2013,1390.67,22.09,731.45,1446.25,0.312,185.541,0.9211,6.1316,1.5707,1.3347,0.9570000000000001,15070.18,17.15
6120,17/6/2013,1385.27,21.875,714.2,1434.63,0.31,191.55900000000003,0.9226,6.1246,1.5721,1.3367,0.9543,15179.85,16.8
6121,18/6/2013,1367.67,21.6807,709.47,1440.5,0.3099,191.928,0.9202,6.127999999999999,1.5642,1.3392,0.9485,15318.23,16.61
6122,19/6/2013,1351.31,21.4115,693.5,1415.28,0.3212,204.222,0.9282,6.13,1.5484,1.3295,0.9295,15112.19,16.64
6123,20/6/2013,1284.97,19.7098,662.7,1363.15,0.3375,208.368,0.9276,6.1276,1.5509,1.3219999999999998,0.9197,14758.32,20.49
6124,21/6/2013,1296.42,20.1225,675.75,1376.0,0.3655,215.926,0.9345,6.132000000000001,1.5419,1.3122,0.9219,14799.4,18.9
6125,24/6/2013,1282.39,19.687,661.9,1334.9,0.3899,214.861,0.9333,6.141,1.5434,1.3119999999999998,0.9249,14659.56,20.11
6126,25/6/2013,1277.65,19.6505,666.3,1350.32,0.39,219.952,0.9383,6.1466,1.5422,1.3077,0.9259999999999999,14760.31,18.47
6127,26/6/2013,1226.59,18.5403,632.1,1304.6,0.3615,215.243,0.9431,6.1458,1.5314,1.3012,0.9277,14910.14,17.21
6128,27/6/2013,1200.67,18.494,646.03,1314.98,0.35100000000000003,211.675,0.9453,6.149,1.5259,1.3038,0.9275,15024.49,16.86
6129,28/6/2013,1234.53,19.676,659.0,1341.0,0.354,212.639,0.945,6.1421,1.5213,1.301,0.9138,14909.6,16.86
6130,1/7/2013,1252.52,19.6375,685.85,1374.5,0.358,212.122,0.9452,6.132999999999999,1.5217,1.3064,0.9238,14974.96,16.37
6131,2/7/2013,1243.43,19.4095,685.4,1366.9,0.36200000000000004,211.792,0.9506,6.1336,1.5156,1.2979,0.9147,14932.41,16.44
6132,3/7/2013,1252.88,19.7852,685.18,1344.65,0.377,213.61,0.9466,6.1304,1.5283,1.3009,0.9087,14988.55,16.2
6133,4/7/2013,1249.89,19.5563,676.55,1338.25,0.35700000000000004,213.61,0.9566,6.1269,1.5072,1.2914,0.9147,14988.55,16.2
6134,5/7/2013,1223.14,18.9238,682.65,1325.75,0.38,234.03,0.9640000000000001,6.1308,1.489,1.2829,0.9067,15135.84,14.89
6135,8/7/2013,1236.98,19.1058,696.8,1359.55,0.35600000000000004,227.255,0.9636,6.1335,1.495,1.287,0.9134,15224.69,14.78
6136,9/7/2013,1251.39,19.3075,700.1,1367.15,0.3521,226.294,0.9727,6.13,1.4867,1.2781,0.9176,15300.34,14.35
6137,10/7/2013,1259.72,19.3875,714.45,1370.32,0.348,226.86900000000003,0.9582,6.136,1.5015,1.2978,0.9172,15291.66,14.21
6138,11/7/2013,1286.01,20.1637,720.05,1407.95,0.3385,223.895,0.9470000000000001,6.1274,1.5184,1.3097,0.9188,15460.92,14.01
6139,12/7/2013,1285.59,19.94,722.15,1408.0,0.353,223.916,0.9465,6.1404,1.5107,1.3067,0.9049,15464.3,13.84
6140,15/7/2013,1284.7,19.9795,732.42,1424.68,0.345,220.62599999999998,0.9484,6.1378,1.51,1.3062,0.9098,15484.26,13.79
6141,16/7/2013,1292.13,20.0174,736.54,1423.9,0.3361,220.49,0.9390000000000001,6.1341,1.516,1.3162,0.9253,15451.85,14.42
6142,17/7/2013,1276.02,19.3408,734.65,1407.4,0.33,218.61700000000002,0.941,6.135,1.5212,1.3125,0.9237,15470.52,13.78
6143,18/7/2013,1284.23,19.4035,745.35,1414.35,0.3325,222.179,0.9447,6.141,1.5227,1.3109,0.917,15548.54,13.77
6144,19/7/2013,1296.03,19.5175,746.55,1430.0,0.32899999999999996,218.17,0.9411,6.1381,1.5267,1.3143,0.9172,15543.74,12.54
6145,22/7/2013,1335.82,20.551,747.83,1445.95,0.332,217.42,0.9364,6.1397,1.536,1.3186,0.9249,15545.55,12.29
6146,23/7/2013,1345.18,20.4908,740.55,1448.45,0.33799999999999997,219.479,0.9349,6.1375,1.5368,1.3223,0.9296,15567.74,12.66
6147,24/7/2013,1322.14,20.1777,747.85,1447.32,0.3431,223.6,0.9374,6.1372,1.5315,1.3201,0.9163,15542.24,13.18
6148,25/7/2013,1333.83,20.2507,739.0,1449.95,0.3295,224.669,0.9298,6.136,1.5390000000000001,1.3277,0.9246,15555.61,12.97
6149,26/7/2013,1333.16,20.0025,726.18,1430.07,0.32899999999999996,224.571,0.9284,6.136,1.5382,1.3279,0.9259,15558.83,12.72
6150,29/7/2013,1328.1,19.8721,743.53,1442.05,0.3281,228.174,0.9311,6.132999999999999,1.5339,1.3262,0.9206,15521.97,13.39
6151,30/7/2013,1326.37,19.7432,729.15,1436.25,0.3275,229.347,0.9297,6.13,1.5238,1.3263,0.9062,15520.59,13.39
6152,31/7/2013,1325.07,19.8503,728.8,1439.5,0.3285,226.34099999999998,0.9262,6.1302,1.5207,1.3302,0.8982,15499.54,13.45
6153,1/8/2013,1310.2,19.625,732.5,1439.3,0.3307,237.733,0.9369,6.129,1.5119999999999998,1.3207,0.8925,15628.02,12.94
6154,2/8/2013,1312.03,19.8963,731.0,1449.25,0.3225,229.472,0.9291,6.13,1.5294,1.3276,0.8905,15658.36,11.98
6155,5/8/2013,1303.01,19.7135,732.85,1451.55,0.325,232.8,0.9274,6.1251,1.5356,1.3258,0.8929,15612.13,11.84
6156,6/8/2013,1283.19,19.5269,722.5,1427.78,0.3235,233.27599999999998,0.9259,6.1226,1.5349,1.3305,0.8985,15518.74,12.72
6157,7/8/2013,1287.61,19.5897,723.45,1438.63,0.3225,229.30900000000003,0.9216,6.1234,1.5489,1.3336,0.9,15470.67,12.98
6158,8/8/2013,1313.27,20.2622,738.18,1491.45,0.3224,228.361,0.9202,6.1205,1.5539,1.3381,0.9105,15498.32,12.73
6159,9/8/2013,1314.46,20.5475,742.0,1502.0,0.32299999999999995,227.263,0.9224,6.1207,1.5498,1.3342,0.9206,15425.51,13.41
6160,12/8/2013,1338.39,21.406,737.42,1495.73,0.3235,231.071,0.9258,6.122000000000001,1.5461,1.33,0.9148,15419.68,12.81
6161,13/8/2013,1321.67,21.4671,737.75,1498.45,0.3335,238.50400000000002,0.9329,6.122999999999999,1.5449,1.3263,0.9114,15451.01,12.31
6162,14/8/2013,1336.16,21.875,739.9,1505.25,0.3313,238.34900000000002,0.9355,6.1235,1.55,1.3255,0.9122,15337.66,13.04
6163,15/8/2013,1366.18,22.9907,763.63,1526.73,0.3375,241.61,0.9261,6.1129999999999995,1.5644,1.3347,0.9142,15112.19,14.73
6164,16/8/2013,1376.57,23.255,763.0,1525.0,0.3345,248.24900000000002,0.9265,6.1125,1.5629,1.3329,0.9185,15081.47,14.37
6165,19/8/2013,1366.0,23.1735,752.03,1508.85,0.3395,252.55599999999998,0.9241,6.1221,1.5648,1.3335,0.9109,15010.74,15.1
6166,20/8/2013,1371.23,23.015,748.75,1519.25,0.3325,247.137,0.9173,6.1248,1.5668,1.3417,0.9071,15002.99,14.91
6167,21/8/2013,1366.66,22.8853,744.23,1515.28,0.342,252.218,0.9223,6.1247,1.5665,1.3355,0.8969,14897.55,15.94
6168,22/8/2013,1376.14,23.1255,754.15,1540.25,0.348,249.25599999999997,0.9233,6.1235,1.5588,1.3356,0.9008,14963.74,14.76
6169,23/8/2013,1397.73,24.0675,751.35,1541.13,0.3375,243.44099999999997,0.9222,6.1212,1.5569,1.3383,0.903,15010.51,13.98
6170,26/8/2013,1404.65,24.3175,749.0,1549.0,0.3355,241.71900000000002,0.9231,6.1204,1.5576,1.3368,0.903,14946.46,14.99
6171,27/8/2013,1415.15,24.4712,744.1,1526.91,0.33299999999999996,234.859,0.9175,6.1209,1.5547,1.3393,0.8985,14776.13,16.77
6172,28/8/2013,1417.51,24.357,744.9,1537.6,0.33899999999999997,236.66400000000002,0.9222,6.1216,1.5526,1.334,0.8941,14824.51,16.49
6173,29/8/2013,1407.79,23.877,736.85,1519.75,0.33899999999999997,236.304,0.9309,6.121,1.5504,1.3241,0.893,14840.95,16.81
6174,30/8/2013,1395.27,23.5225,722.28,1522.54,0.3357,238.132,0.9298,6.12,1.5504,1.3222,0.8901,14810.31,17.01
6175,2/9/2013,1389.77,24.1405,715.4,1519.45,0.3425,238.132,0.9344,6.1178,1.5544,1.3192,0.8978,14810.31,17.01
6176,3/9/2013,1412.41,24.2753,718.15,1537.15,0.3389,243.922,0.9366,6.1199,1.5558,1.317,0.9063,14833.96,16.61
6177,4/9/2013,1391.57,23.4925,697.8,1498.1,0.35100000000000003,242.27200000000002,0.9353,6.119,1.5626,1.3207,0.9173,14930.87,15.88
6178,5/9/2013,1367.48,23.186,685.45,1483.25,0.3578,247.204,0.9449,6.12,1.5590000000000002,1.3119999999999998,0.9122,14937.48,15.77
6179,6/9/2013,1391.8,23.8575,696.9,1496.0,0.3358,247.56900000000002,0.9379,6.12,1.5633,1.3178,0.9185,14922.5,15.85
6180,9/9/2013,1386.97,23.712,686.98,1483.63,0.33299999999999996,246.528,0.9324,6.1211,1.5696,1.3255,0.9228,15063.12,15.63
6181,10/9/2013,1363.88,22.9765,693.85,1473.07,0.33899999999999997,248.957,0.9348,6.1205,1.5734,1.3268,0.9312,15191.06,14.53
6182,11/9/2013,1365.31,23.1995,692.85,1474.05,0.33399999999999996,246.52700000000002,0.9304,6.12,1.5818,1.3311,0.9329,15326.6,13.82
6183,12/9/2013,1321.73,21.7975,689.95,1436.4,0.3365,246.247,0.9306,6.1186,1.5805,1.3299,0.9272,15300.64,14.29
6184,13/9/2013,1326.17,22.221,700.75,1453.3,0.336,244.93900000000002,0.9297,6.117999999999999,1.5876,1.3294,0.9245,15376.06,14.16
6185,16/9/2013,1312.79,21.8165,704.15,1435.75,0.321,247.321,0.9273,6.1204,1.5896,1.3334,0.9318,15494.78,14.38
6186,17/9/2013,1310.6,21.75,704.28,1423.25,0.318,247.083,0.9259999999999999,6.1213,1.5904,1.3359,0.9356,15529.73,14.53
6187,18/9/2013,1363.77,22.954,718.3,1465.55,0.311,236.31599999999997,0.912,6.1207,1.6146,1.3521,0.9520000000000001,15676.94,13.59
6188,19/9/2013,1366.25,23.0713,734.35,1464.58,0.3085,241.32299999999998,0.9106,6.1207,1.6032,1.3530000000000002,0.9438,15636.55,13.16
6189,20/9/2013,1325.85,21.7828,716.5,1430.65,0.308,239.925,0.9103,6.1207,1.6006,1.3524,0.9394,15451.09,13.12
6190,23/9/2013,1322.72,21.659000000000002,714.95,1422.08,0.305,236.456,0.9109,6.1198,1.6042,1.3493,0.9431,15401.38,14.31
6191,24/9/2013,1323.26,21.705,719.55,1427.76,0.309,232.493,0.9128,6.12,1.6004,1.3474,0.9391,15334.59,14.08
6192,25/9/2013,1334.36,21.8,722.85,1426.35,0.3087,228.38400000000001,0.9092,6.1204,1.6081,1.3526,0.9368,15273.26,14.01
6193,26/9/2013,1324.08,21.7318,721.05,1411.5,0.3098,230.56900000000002,0.9103,6.1195,1.6041,1.3489,0.9363,15328.3,14.06
6194,27/9/2013,1336.88,21.7902,730.25,1420.5,0.31,228.817,0.9059,6.1198,1.6139,1.3522,0.9317,15258.24,15.46
6195,30/9/2013,1329.03,21.6998,723.55,1404.05,0.3115,228.92700000000002,0.9049,6.1191,1.6186,1.3527,0.9317,15129.67,16.6
6196,1/10/2013,1287.54,21.1798,719.92,1386.47,0.3065,231.74200000000002,0.9055,6.1191,1.6195,1.3526,0.9398,15191.7,15.54
6197,2/10/2013,1316.03,21.724,718.55,1388.75,0.311,229.64,0.9027,6.1191,1.6223,1.3579,0.9385,15133.14,16.6
6198,3/10/2013,1316.86,21.6638,701.92,1372.36,0.3065,229.15,0.8994,6.1191,1.6156,1.3619,0.9394,14996.48,17.67
6199,4/10/2013,1311.09,21.735,698.9,1388.06,0.3105,231.15400000000002,0.9072,6.1191,1.601,1.3558,0.9435,15072.58,16.74
6200,7/10/2013,1323.1,22.3715,703.45,1401.68,0.3177,228.132,0.9029,6.1191,1.6097,1.3581,0.9429,14936.24,19.41
6201,8/10/2013,1319.29,22.3055,712.25,1402.55,0.3455,224.69,0.9039,6.1195,1.6084,1.3573,0.9424,14776.53,20.34
6202,9/10/2013,1305.59,21.8678,701.93,1381.45,0.33399999999999996,230.169,0.91,6.1199,1.5954,1.3524,0.9445,14802.98,19.6
6203,10/10/2013,1287.6,21.6887,707.05,1385.85,0.3215,233.583,0.9115,6.1195,1.5968,1.3519999999999999,0.9452,15126.07,16.48
6204,11/10/2013,1272.2,21.3375,712.28,1371.14,0.3272,233.295,0.9119,6.1185,1.5957,1.3544,0.9468,15237.11,15.72
6205,14/10/2013,1272.48,21.263,714.3,1378.0,0.33,233.295,0.9103,6.1087,1.5983,1.3561,0.9488,15301.26,16.07
6206,15/10/2013,1282.35,21.363000000000003,707.55,1384.25,0.3244,236.93,0.9126,6.1026,1.5998,1.3524,0.9526,15168.01,18.66
6207,16/10/2013,1282.51,21.405,717.65,1399.38,0.3141,232.90099999999998,0.9134,6.1037,1.5951,1.3534,0.9551,15373.83,14.71
6208,17/10/2013,1320.32,21.8755,740.15,1437.54,0.3015,227.512,0.9024,6.097,1.6165,1.3675,0.9636,15371.65,13.48
6209,18/10/2013,1316.25,21.9285,740.95,1438.75,0.2998,226.308,0.9017,6.0972,1.6167,1.3687,0.9677,15399.65,13.04
6210,21/10/2013,1316.02,22.225,749.5,1433.75,0.2945,228.668,0.902,6.0925,1.6147,1.3681,0.9653,15392.2,13.16
6211,22/10/2013,1340.11,22.7015,753.55,1449.85,0.2876,221.791,0.8947,6.0927,1.6236,1.3781,0.9708,15467.66,13.33
6212,23/10/2013,1333.47,22.5498,745.55,1433.5,0.294,219.078,0.8923,6.084,1.6164,1.3776,0.9623,15413.33,13.42
6213,24/10/2013,1346.75,22.704,747.05,1451.51,0.292,221.28400000000002,0.8923,6.0819,1.6202,1.3801,0.9623,15509.21,13.2
6214,25/10/2013,1350.62,22.5435,743.0,1454.0,0.289,220.583,0.8926,6.0835,1.6165,1.3802,0.9584,15570.28,13.09
6215,28/10/2013,1352.63,22.5043,746.75,1470.82,0.29100000000000004,221.615,0.8958,6.0854,1.6142,1.3785,0.9572,15568.93,13.31
6216,29/10/2013,1345.05,22.5305,746.45,1461.75,0.2897,218.673,0.8989,6.087000000000001,1.6047,1.3745,0.9479,15680.35,13.41
6217,30/10/2013,1344.55,22.7585,745.83,1473.09,0.29,222.11700000000002,0.8992,6.0935,1.6039,1.3736,0.9484,15618.76,13.65
6218,31/10/2013,1323.06,21.9137,737.05,1449.45,0.28800000000000003,224.53,0.9069,6.0942,1.604,1.3584,0.9456,15545.75,13.75
6219,1/11/2013,1316.18,21.8825,741.13,1454.25,0.285,230.873,0.9123,6.0996,1.5926,1.3487,0.9438,15615.55,13.28
6220,4/11/2013,1314.64,21.6575,748.48,1454.25,0.281,229.826,0.9099,6.0992,1.5968,1.3514,0.951,15639.12,12.93
